order_id,order_date,user_id,name,city,sate,postal_code,product_id,sales,quantity
338,2019-09-20,605,Philisse Overcash,Chicago,Illinois,60623,1650,1007.979,3
339,2019-09-20,605,Philisse Overcash,Chicago,Illinois,60623,1145,313.488,7
340,2020-12-23,66,Brenda Bowman,Houston,Texas,77070,1159,31.872,8
341,2020-04-29,185,Cynthia Voltz,New York City,New York,10024,106,207.846,3
342,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,147,12.22,1
343,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,1293,194.94,3
344,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,1384,70.95,3
345,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,1158,91.36,4
346,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,91,242.94,3
347,2019-12-14,598,Pete Kriz,Detroit,Michigan,48227,963,22.05,7
348,2020-06-27,740,Troy Blackwell,Columbus,Indiana,47201,144,2.91,1
349,2019-07-10,622,Raymond Buch,Auburn,New York,13021,489,59.52,3
350,2019-07-10,622,Raymond Buch,Auburn,New York,13021,1341,161.94,3
351,2019-07-10,622,Raymond Buch,Auburn,New York,13021,537,263.88,6
352,2019-07-10,622,Raymond Buch,Auburn,New York,13021,570,30.48,3
353,2019-07-10,622,Raymond Buch,Auburn,New York,13021,635,9.84,3
354,2019-07-10,622,Raymond Buch,Auburn,New York,13021,1767,35.12,4
355,2021-01-27,247,Ed Braxton,Akron,Ohio,44312,329,284.364,2
356,2021-01-27,247,Ed Braxton,Akron,Ohio,44312,1298,665.408,2
357,2017-05-22,670,Sanjit Chand,Concord,California,94521,52,129.568,2
358,2020-01-04,561,Natalie Fritzler,Decatur,Illinois,62521,89,747.558,3
359,2020-01-04,561,Natalie Fritzler,Decatur,Illinois,62521,858,8.928,2
360,2019-03-25,372,Joseph Holt,Seattle,Washington,98115,427,103.92,4
361,2019-03-25,372,Joseph Holt,Seattle,Washington,98115,1587,899.91,9
362,2019-03-25,372,Joseph Holt,Seattle,Washington,98115,680,51.312,3
363,2019-07-31,756,Tanja Norvell,Phoenix,Arizona,85023,138,23.56,5
364,2019-07-31,756,Tanja Norvell,Phoenix,Arizona,85023,337,1272.63,6
365,2019-07-31,756,Tanja Norvell,Phoenix,Arizona,85023,652,28.485,5
366,2019-07-31,756,Tanja Norvell,Phoenix,Arizona,85023,1445,185.376,2
367,2019-07-31,756,Tanja Norvell,Phoenix,Arizona,85023,431,78.272,2
368,2018-04-26,409,Joni Sundaresam,Park Ridge,Illinois,60068,241,254.744,7
369,2020-07-08,239,David Smith,Amarillo,Texas,79109,24,205.3328,2
370,2020-03-25,137,Craig Carreira,Chicago,Illinois,60610,730,4.788,3
371,2020-02-04,354,Jeremy Ellison,Troy,New York,12180,233,40.2,3
372,2019-10-04,368,John Grady,New York City,New York,10024,1315,704.25,5
373,2018-01-13,789,Xylona Preis,San Diego,California,92024,1497,9.09,3
374,2017-10-29,271,Erin Mull,New York City,New York,10024,543,5.96,2
375,2017-10-29,271,Erin Mull,New York City,New York,10024,1536,159.98,2
376,2020-09-17,544,Michelle Tran,Los Angeles,California,90045,997,29.6,2
377,2020-09-17,544,Michelle Tran,Los Angeles,California,90045,7,514.165,5
378,2020-09-17,544,Michelle Tran,Los Angeles,California,90045,1748,279.96,5
379,2018-02-05,664,Sue Ann Reed,Chicago,Illinois,60610,1721,2735.952,6
380,2017-09-16,186,Carl Weiss,Huntsville,Texas,77340,1693,7.992,1
381,2017-09-16,186,Carl Weiss,Huntsville,Texas,77340,1466,63.984,2
382,2017-09-16,186,Carl Weiss,Huntsville,Texas,77340,537,70.368,2
383,2017-12-22,40,Astrea Jones,Rochester,New York,14609,1355,449.15,5
384,2017-12-22,40,Astrea Jones,Rochester,New York,14609,889,11.07,3
385,2019-08-17,717,Sonia Sunley,Seattle,Washington,98115,1484,93.98,2
386,2019-06-26,652,Rose O'Brian,Memphis,Tennessee,38109,335,189.882,3
387,2019-04-06,496,Maribeth Dona,Fayetteville,Arkansas,72701,859,105.42,2
388,2019-11-02,670,Sanjit Chand,Costa Mesa,California,92627,741,119.616,8
389,2019-11-02,670,Sanjit Chand,Costa Mesa,California,92627,312,255.76,4
390,2019-11-02,670,Sanjit Chand,Costa Mesa,California,92627,93,241.568,2
391,2019-11-02,670,Sanjit Chand,Costa Mesa,California,92627,139,69.3,9
392,2019-09-07,549,Maribeth Yedwab,Parker,Colorado,80134,706,22.62,2
393,2019-09-07,549,Maribeth Yedwab,Parker,Colorado,80134,705,14.952,2
394,2019-09-07,549,Maribeth Yedwab,Parker,Colorado,80134,68,801.568,2
395,2019-09-07,549,Maribeth Yedwab,Parker,Colorado,80134,669,2.376,3
396,2019-09-07,549,Maribeth Yedwab,Parker,Colorado,80134,1045,32.792,1
397,2021-02-19,247,Ed Braxton,New York City,New York,10024,767,15.92,5
398,2018-06-24,161,Christopher Martinez,Atlanta,Georgia,30318,526,2.74,1
399,2018-06-24,161,Christopher Martinez,Atlanta,Georgia,30318,602,8.34,3
400,2018-06-24,161,Christopher Martinez,Atlanta,Georgia,30318,1332,46.74,3
401,2018-06-24,161,Christopher Martinez,Atlanta,Georgia,30318,777,6354.95,5
402,2021-03-05,476,Lynn Smith,Gladstone,Missouri,64118,180,126.3,3
403,2021-03-05,476,Lynn Smith,Gladstone,Missouri,64118,1531,38.04,2
404,2020-01-28,460,Luke Foster,Newark,Ohio,43055,543,7.152,3
405,2021-03-30,96,Bradley Nguyen,Los Angeles,California,90049,600,6.63,3
406,2021-03-30,96,Bradley Nguyen,Los Angeles,California,90049,514,5.88,2
407,2020-05-01,16,Alan Dominguez,Great Falls,Montana,59405,1611,2999.95,5
408,2020-05-01,16,Alan Dominguez,Great Falls,Montana,59405,1414,51.45,3
409,2020-05-01,16,Alan Dominguez,Great Falls,Montana,59405,1118,11.96,2
410,2020-05-01,16,Alan Dominguez,Great Falls,Montana,59405,1413,1126.02,3
411,2018-06-30,193,Dean Braden,Houston,Texas,77041,1463,18.392,1
412,2018-06-30,193,Dean Braden,Houston,Texas,77041,1316,129.568,2
413,2018-06-30,193,Dean Braden,Houston,Texas,77041,649,14.112,9
414,2020-05-02,491,Matt Connell,Detroit,Michigan,48234,335,210.98,2
415,2019-08-29,464,Logan Haushalter,Los Angeles,California,90032,1813,55.176,3
416,2019-08-29,464,Logan Haushalter,Los Angeles,California,90032,1570,66.26,2
417,2019-04-05,71,Brian Dahlen,Lawrence,Massachusetts,1841,927,22.2,5
418,2021-01-28,594,Patricia Hirasaki,Lakeland,Florida,33801,105,683.952,3
419,2021-01-28,594,Patricia Hirasaki,Lakeland,Florida,33801,195,45.696,3
420,2018-12-12,508,Mike Gockenbach,Philadelphia,Pennsylvania,19134,1420,36.336,3
421,2018-12-12,508,Mike Gockenbach,Philadelphia,Pennsylvania,19134,1443,666.248,1
422,2018-12-12,508,Mike Gockenbach,Philadelphia,Pennsylvania,19134,857,52.512,6
423,2020-12-15,345,Jasper Cacioppo,Los Angeles,California,90032,156,47.94,3
424,2019-09-06,648,Rob Lucas,Montgomery,Alabama,36116,1710,979.95,5
425,2019-09-06,648,Rob Lucas,Montgomery,Alabama,36116,742,22.75,5
426,2019-10-18,2,Allen Armold,Mesa,Arizona,85204,1336,16.768,2
427,2020-12-11,276,Emily Phan,Chicago,Illinois,60653,738,42.616,7
428,2019-03-13,533,Mark Packer,New York City,New York,10009,828,10.752,4
429,2019-03-17,213,Darren Koutras,Henderson,Kentucky,42420,402,152.94,3
430,2019-03-17,213,Darren Koutras,Henderson,Kentucky,42420,94,283.92,4
431,2017-05-11,69,Bradley Drucker,Green Bay,Wisconsin,54302,1496,468.9,6
432,2019-10-22,279,Erin Smith,Tucson,Arizona,85705,1761,380.864,8
433,2019-03-28,466,Liz MacKendrick,Springfield,Ohio,45503,1355,646.776,9
434,2017-08-18,593,Paul Gonzalez,Fort Worth,Texas,76106,1498,58.112,2
435,2017-08-18,593,Paul Gonzalez,Fort Worth,Texas,76106,1781,100.792,1
436,2017-08-18,593,Paul Gonzalez,Fort Worth,Texas,76106,163,66.112,4
437,2021-02-26,54,Adrian Shami,New York City,New York,10035,655,41.28,6
438,2021-02-26,54,Adrian Shami,New York City,New York,10035,1196,13.36,2
439,2019-02-23,216,Dean Katz,Chicago,Illinois,60653,1307,250.272,9
440,2019-02-23,216,Dean Katz,Chicago,Illinois,60653,837,11.364,3
441,2019-02-23,216,Dean Katz,Chicago,Illinois,60653,1435,8.72,5
442,2019-07-24,68,Bill Donatelli,San Francisco,California,94110,81,1121.568,2
443,2020-12-19,630,Ryan Crowe,Jacksonville,Florida,32216,246,34.504,1
444,2021-03-03,312,Greg Tran,Houston,Texas,77070,939,10.824,3
445,2020-10-06,216,Dean Katz,Anaheim,California,92804,1354,1295.78,2
446,2017-06-10,39,Ashley Jarboe,Wilmington,North Carolina,28403,587,19.456,4
447,2019-09-18,581,Olvera Toch,Los Angeles,California,90045,962,20.7,2
448,2019-09-18,581,Olvera Toch,Los Angeles,California,90045,367,1335.68,4
449,2019-09-18,581,Olvera Toch,Los Angeles,California,90045,1219,32.4,5
450,2021-02-27,468,Liz Pelletier,San Francisco,California,94110,255,42.6,3
451,2021-02-27,468,Liz Pelletier,San Francisco,California,94110,640,84.056,7
452,2017-12-22,125,Cynthia Arntzen,Tampa,Florida,33614,457,13,5
453,2017-12-22,125,Cynthia Arntzen,Tampa,Florida,33614,287,13.128,3
454,2021-01-08,249,Ellis Ballard,Seattle,Washington,98105,1271,91.84,8
455,2021-01-08,249,Ellis Ballard,Seattle,Washington,98105,681,81.088,7
456,2021-01-08,249,Ellis Ballard,Seattle,Washington,98105,1267,19.44,3
457,2021-01-08,249,Ellis Ballard,Seattle,Washington,98105,136,451.152,3
458,2020-02-11,686,Sarah Foster,Marysville,Washington,98270,579,8.82,3
459,2018-12-27,749,Trudy Glocke,Long Beach,California,90805,1271,160.72,14
460,2018-12-27,749,Trudy Glocke,Long Beach,California,90805,1102,19.92,4
461,2018-12-27,749,Trudy Glocke,Long Beach,California,90805,1433,7.3,2
462,2020-10-27,174,Carlos Soltero,Chicago,Illinois,60610,1383,69.712,2
463,2020-10-27,174,Carlos Soltero,Chicago,Illinois,60610,185,8.792,1
464,2018-12-19,130,Charles Crestani,Los Angeles,California,90004,1452,51.52,4
465,2021-03-10,241,Dianna Vittorini,Denver,Colorado,80219,1862,470.376,3
466,2021-03-10,241,Dianna Vittorini,Denver,Colorado,80219,1702,105.584,2
467,2021-03-10,241,Dianna Vittorini,Denver,Colorado,80219,386,31.152,3
468,2021-03-10,241,Dianna Vittorini,Denver,Colorado,80219,747,6.783,7
469,2021-03-10,241,Dianna Vittorini,Denver,Colorado,80219,1716,406.368,4
470,2018-10-11,74,Bruce Degenhardt,Richmond,Kentucky,40475,115,70.98,1
471,2018-10-11,74,Bruce Degenhardt,Richmond,Kentucky,40475,998,294.93,3
472,2019-06-28,792,Zuschuss Carroll,Salem,Oregon,97301,1820,84.784,2
473,2019-06-28,792,Zuschuss Carroll,Salem,Oregon,97301,1150,20.736,4
474,2019-06-28,792,Zuschuss Carroll,Salem,Oregon,97301,741,16.821,3
475,2019-06-28,792,Zuschuss Carroll,Salem,Oregon,97301,1253,10.368,2
476,2017-04-18,541,Melanie Seite,Laredo,Texas,78041,613,9.344,2
477,2017-04-18,541,Melanie Seite,Laredo,Texas,78041,1491,31.2,3
478,2017-11-15,470,Lena Radford,San Diego,California,92024,469,76.12,2
479,2017-11-15,470,Lena Radford,San Diego,California,92024,1613,1199.976,3
480,2017-11-15,470,Lena Radford,San Diego,California,92024,1768,445.96,5
481,2017-11-15,470,Lena Radford,San Diego,California,92024,207,327.76,8
482,2019-10-22,757,Theone Pippenger,Philadelphia,Pennsylvania,19134,1448,11.632,2
483,2019-10-24,148,Chloris Kastensmidt,Philadelphia,Pennsylvania,19120,1722,143.982,3
484,2019-10-24,148,Chloris Kastensmidt,Philadelphia,Pennsylvania,19120,1825,494.376,4
485,2019-10-24,148,Chloris Kastensmidt,Philadelphia,Pennsylvania,19120,1433,5.84,2
486,2017-06-22,56,Alan Shonely,Tampa,Florida,33614,1343,142.776,1
487,2017-08-30,48,Andrew Roberts,Philadelphia,Pennsylvania,19134,670,3.282,2
488,2017-08-30,48,Andrew Roberts,Philadelphia,Pennsylvania,19134,514,21.168,9
489,2017-08-30,48,Andrew Roberts,Philadelphia,Pennsylvania,19134,1799,55.188,2
490,2019-08-06,554,Nona Balk,Dallas,Texas,75217,1797,369.576,3
491,2019-08-06,554,Nona Balk,Dallas,Texas,75217,1004,15.712,4
492,2019-12-20,297,Giulietta Dortch,Philadelphia,Pennsylvania,19143,1089,8.448,2
493,2019-12-20,297,Giulietta Dortch,Philadelphia,Pennsylvania,19143,1849,728.946,9
494,2021-02-21,150,Clytie Kelty,Grove City,Ohio,43123,1680,119.94,10
495,2021-02-21,150,Clytie Kelty,Grove City,Ohio,43123,758,3.648,2
496,2020-11-25,564,Nat Gilpin,New York City,New York,10011,277,40.48,2
497,2020-11-25,564,Nat Gilpin,New York City,New York,10011,137,9.94,2
498,2020-11-25,564,Nat Gilpin,New York City,New York,10011,751,107.424,9
499,2020-11-25,564,Nat Gilpin,New York City,New York,10011,1774,37.91,1
500,2020-11-25,564,Nat Gilpin,New York City,New York,10011,157,88.02,3
501,2018-04-04,123,Christina Anderson,Chicago,Illinois,60610,727,8.69,5
502,2019-03-09,687,Sylvia Foulston,Dearborn,Michigan,48126,131,301.96,2
503,2019-03-09,687,Sylvia Foulston,Dearborn,Michigan,48126,381,555.21,5
504,2019-03-09,687,Sylvia Foulston,Dearborn,Michigan,48126,1333,523.48,4
505,2019-03-09,687,Sylvia Foulston,Dearborn,Michigan,48126,611,161.82,9
506,2020-12-23,531,Meg O'Connel,New York City,New York,10009,145,35.56,7
507,2020-08-26,60,Annie Thurman,Seattle,Washington,98115,410,97.16,2
508,2020-03-20,289,Fred McMath,Aurora,Colorado,80013,1358,243.384,3
509,2020-03-20,289,Fred McMath,Aurora,Colorado,80013,1492,119.8,5
510,2020-03-20,289,Fred McMath,Aurora,Colorado,80013,1755,300.768,4
511,2021-01-01,71,Brian Dahlen,Miami,Florida,33180,1543,17.88,3
512,2021-01-01,71,Brian Dahlen,Miami,Florida,33180,998,235.944,3
513,2019-01-12,208,Denny Joy,Warner Robins,Georgia,31088,71,392.94,3
514,2019-11-23,499,Max Engle,Aurora,Colorado,80013,719,18.882,3
515,2019-11-23,499,Max Engle,Aurora,Colorado,80013,449,122.328,3
516,2019-08-28,624,Rick Bensley,Vallejo,California,94591,159,1049.2,5
517,2019-08-28,624,Rick Bensley,Vallejo,California,94591,836,15.424,4
518,2020-03-27,353,Justin Deggeller,Minneapolis,Minnesota,55407,164,18.84,3
519,2020-09-17,673,Sean Christensen,Rochester Hills,Michigan,48307,1570,132.52,4
520,2021-04-08,133,Chuck Clark,Columbus,Indiana,47201,426,209.3,2
521,2019-07-10,65,Barry Blumstein,Sierra Vista,Arizona,85635,933,31.56,5
522,2019-07-10,65,Barry Blumstein,Sierra Vista,Arizona,85635,423,30.144,2
523,2020-03-20,51,Anthony Rawles,Vancouver,Washington,98661,204,14.8,4
524,2020-03-20,51,Anthony Rawles,Vancouver,Washington,98661,1805,302.376,3
525,2020-03-20,51,Anthony Rawles,Vancouver,Washington,98661,1490,316,4
526,2020-01-31,713,Steven Roelle,New York City,New York,10024,1051,379.4,10
527,2020-09-26,47,Allen Rosenblatt,New York City,New York,10035,1238,97.82,2
528,2020-09-26,47,Allen Rosenblatt,New York City,New York,10035,1487,103.12,8
529,2019-11-30,170,Craig Reiter,Columbus,Ohio,43229,425,113.552,2
530,2019-11-30,170,Craig Reiter,Columbus,Ohio,43229,752,3.318,2
531,2019-11-30,170,Craig Reiter,Columbus,Ohio,43229,867,134.288,2
532,2019-12-28,262,Eugene Hildebrand,Aurora,Illinois,60505,68,701.372,2
533,2019-12-28,262,Eugene Hildebrand,Aurora,Illinois,60505,833,2.308,2
534,2018-12-02,126,Cassandra Brandow,Arlington,Texas,76017,1343,999.432,7
535,2018-12-02,126,Cassandra Brandow,Arlington,Texas,76017,1346,724.08,14
536,2018-12-02,126,Cassandra Brandow,Arlington,Texas,76017,333,918.785,5
537,2018-12-02,126,Cassandra Brandow,Arlington,Texas,76017,798,2.724,3
538,2019-07-04,707,Sibella Parks,New York City,New York,10011,1347,459.95,5
539,2020-02-12,629,Roy Collins,Louisville,Kentucky,40214,909,10.74,3
540,2018-04-02,654,Resi Pölking,Cleveland,Ohio,44105,248,30.36,5
541,2020-09-16,531,Meg O'Connel,Chicago,Illinois,60653,236,23.976,3
542,2020-09-16,531,Meg O'Connel,Chicago,Illinois,60653,322,108.925,1
543,2020-09-16,531,Meg O'Connel,Chicago,Illinois,60653,1169,36.352,8
544,2020-09-22,747,Tamara Dahlen,Quincy,Illinois,62301,538,19.56,5
545,2021-03-14,625,Rob Beeghly,Columbus,Indiana,47201,466,61.44,3
546,2021-03-14,625,Rob Beeghly,Columbus,Indiana,47201,1155,38.9,5
547,2021-03-14,625,Rob Beeghly,Columbus,Indiana,47201,1570,99.39,3
548,2020-06-25,140,Carol Darley,Tyler,Texas,75701,392,2.688,3
549,2020-06-25,140,Carol Darley,Tyler,Texas,75701,1566,27.816,3
550,2020-06-25,140,Carol Darley,Tyler,Texas,75701,262,82.524,3
551,2020-06-25,140,Carol Darley,Tyler,Texas,75701,832,182.994,3
552,2020-02-27,210,Doug Jacobs,New York City,New York,10024,769,14.352,3
553,2020-02-27,210,Doug Jacobs,New York City,New York,10024,1377,64.96,2
554,2020-02-27,210,Doug Jacobs,New York City,New York,10024,1414,68.6,4
555,2021-02-11,311,Grant Thornton,Burlington,North Carolina,27217,1670,7999.98,4
556,2021-02-11,311,Grant Thornton,Burlington,North Carolina,27217,426,167.44,2
557,2017-10-12,493,Michael Chen,Jackson,Mississippi,39212,1572,479.97,3
558,2017-10-12,493,Michael Chen,Jackson,Mississippi,39212,970,14.62,2
559,2017-10-12,493,Michael Chen,Jackson,Mississippi,39212,1039,19.44,3
560,2021-04-03,617,Ralph Arnett,New York City,New York,10035,40,191.984,2
561,2017-09-28,571,Naresj Patel,Waynesboro,Virginia,22980,289,104.01,1
562,2017-09-28,571,Naresj Patel,Waynesboro,Virginia,22980,1751,284.82,1
563,2017-09-28,571,Naresj Patel,Waynesboro,Virginia,22980,1371,36.84,3
564,2018-07-06,9,Alan Barnes,Los Angeles,California,90036,1523,166.24,1
565,2018-07-06,9,Alan Barnes,Los Angeles,California,90036,1072,33.4,5
566,2020-12-10,223,Dorris liebe,Cleveland,Ohio,44105,243,15.072,3
567,2018-03-11,233,David Philippe,New York City,New York,10035,1567,119.96,4
568,2018-03-11,233,David Philippe,New York City,New York,10035,29,883.92,5
569,2018-03-11,233,David Philippe,New York City,New York,10035,639,46.72,8
570,2017-07-13,753,Tracy Hopkins,New York City,New York,10035,1249,55.48,1
571,2020-12-11,45,Arthur Prichep,Palm Coast,Florida,32137,856,24.448,4
572,2020-08-26,659,Roland Schwarz,Mount Vernon,New York,10550,399,281.34,6
573,2020-08-26,659,Roland Schwarz,Mount Vernon,New York,10550,1797,307.98,2
574,2020-08-26,659,Roland Schwarz,Mount Vernon,New York,10550,1504,299.97,3
575,2017-10-08,223,Dorris liebe,Seattle,Washington,98105,772,19.92,5
576,2017-04-20,721,Seth Vernon,Dover,Delaware,19901,137,9.94,2
577,2021-01-01,421,Kelly Collister,Newark,Ohio,43055,218,103.056,3
578,2017-09-09,149,Christine Kargatis,Orem,Utah,84057,705,59.808,3
579,2017-09-09,149,Christine Kargatis,Orem,Utah,84057,147,73.32,6
580,2019-05-24,635,Ross DeVincentis,Los Angeles,California,90045,1251,146.82,3
581,2020-03-24,534,Michael Paige,Detroit,Michigan,48205,319,1652.94,3
582,2020-03-24,534,Michael Paige,Detroit,Michigan,48205,1291,296.37,3
583,2018-01-14,536,Mathew Reese,Philadelphia,Pennsylvania,19140,146,129.92,5
584,2019-10-15,678,Steve Chapman,Hialeah,Florida,33012,1454,45.584,7
585,2020-03-12,257,Emily Grady,Oceanside,New York,11572,1144,182.72,8
586,2020-03-12,257,Emily Grady,Oceanside,New York,11572,341,400.032,2
587,2020-03-12,257,Emily Grady,Oceanside,New York,11572,1415,33.63,3
588,2020-03-12,257,Emily Grady,Oceanside,New York,11572,100,542.646,3
589,2020-03-12,257,Emily Grady,Oceanside,New York,11572,963,6.3,2
590,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,1316,242.94,3
591,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,1565,179.97,3
592,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,799,99.696,6
593,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,768,27.936,4
594,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,12,84.98,1
595,2020-04-30,238,Darrin Sayre,Seattle,Washington,98115,643,18.72,5
596,2017-12-16,315,Gary Zandusky,San Francisco,California,94110,1495,49.98,2
597,2017-04-13,606,Phillina Ober,Naperville,Illinois,60540,988,11.784,3
598,2017-04-13,606,Phillina Ober,Naperville,Illinois,60540,1379,272.736,3
599,2017-04-13,606,Phillina Ober,Naperville,Illinois,60540,805,3.54,2
600,2019-12-05,718,Sung Shariari,Dallas,Texas,75220,1452,51.52,5
601,2019-12-05,718,Sung Shariari,Dallas,Texas,75220,1179,3.528,1
602,2019-12-05,718,Sung Shariari,Dallas,Texas,75220,1287,4.624,1
603,2019-12-05,718,Sung Shariari,Dallas,Texas,75220,1450,55.168,4
604,2019-06-28,584,Peter Bühler,Evanston,Illinois,60201,1679,11.992,1
605,2021-01-09,641,Roland Fjeld,Trenton,Michigan,48183,779,58.05,3
606,2021-01-09,641,Roland Fjeld,Trenton,Michigan,48183,263,157.74,11
607,2021-01-09,641,Roland Fjeld,Trenton,Michigan,48183,583,56.98,7
608,2021-01-09,641,Roland Fjeld,Trenton,Michigan,48183,659,2.88,1
609,2019-07-16,790,Yoseph Carroll,San Francisco,California,94110,1609,1199.976,3
610,2019-03-17,541,Melanie Seite,Los Angeles,California,90036,236,79.92,4
611,2019-12-27,554,Nona Balk,Jacksonville,Florida,32216,326,383.438,4
612,2018-04-07,201,Debra Catini,Cottage Grove,Minnesota,55016,1371,24.56,2
613,2018-04-07,201,Debra Catini,Cottage Grove,Minnesota,55016,1492,119.8,4
614,2020-10-30,167,Christine Phan,New York City,New York,10009,670,13.128,3
615,2020-12-26,81,Barry Französisch,Green Bay,Wisconsin,54302,1169,22.72,4
616,2018-12-09,48,Andrew Roberts,Los Angeles,California,90004,1219,58.32,9
617,2021-02-10,348,Julie Creighton,Atlanta,Georgia,30318,1007,12.39,3
618,2018-05-18,463,Lisa Hazard,Columbus,Ohio,43229,1824,107.982,3
619,2017-08-21,38,Anthony Johnson,Saint Petersburg,Florida,33710,297,310.88,2
620,2019-08-27,459,Laurel Elliston,Arlington,Virginia,22204,109,641.96,2
621,2020-05-09,117,Benjamin Venier,Des Moines,Iowa,50315,675,18.28,2
622,2020-05-09,117,Benjamin Venier,Des Moines,Iowa,50315,1848,207,3
623,2020-05-09,117,Benjamin Venier,Des Moines,Iowa,50315,650,32.35,5
